tmid,date,seq_id,exp_time_cmd,exp_time,filter,Alt,Az,current_mean,current_std,alt_std,az_std,electrometer_filename,flag
20240925203008,2024-09-25 20:30:08.520997,243,,0.403715,Empty,82.63989,30.26971,-1.4438968e-05,3.750527570569244e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_243.npy,test3
20240925203012,2024-09-25 20:30:12.358476,244,,0.403722,Empty,72.43987,30.26971,-3.313778e-06,3.035653499594445e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_244.npy,test3
20240925203016,2024-09-25 20:30:16.388047,245,,0.404076,Empty,62.28163,30.26971,-7.92e+37,3.96e+37,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_245.npy,test3
20240925203020,2024-09-25 20:30:20.228215,246,,0.403818,Empty,52.89936,30.26971,-2.613816e-06,6.301049436403435e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_246.npy,test3
20240925203024,2024-09-25 20:30:24.060834,247,,0.403791,Empty,43.15906,30.26971,-2.5618420000000005e-06,7.239440309858141e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_247.npy,test3
20240925203027,2024-09-25 20:30:27.891871,248,,0.4037469999999999,Empty,33.58527,30.26971,-2.40786e-06,4.487827982443246e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_248.npy,test3
20240925203042,2024-09-25 20:30:42.991745,249,14.1036825,14.549073,Empty,88.07359,30.26971,-5.652522595744681e-06,5.721140707271669e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_249.npy,True
20240925203056,2024-09-25 20:30:56.843571,250,,0.4037449999999999,Empty,81.61424,60.15669,-1.3726312e-05,4.109161483027893e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_250.npy,test3
20240925203100,2024-09-25 20:31:00.675970,251,,0.403715,Empty,71.63631,60.15669,-2.184914e-06,2.859201644935173e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_251.npy,test3
20240925203104,2024-09-25 20:31:04.683065,252,,0.403762,Empty,61.76199,60.15669,-1.1685644000000002e-06,1.735601524083221e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_252.npy,test3
20240925203108,2024-09-25 20:31:08.692731,253,,0.404024,Empty,51.9482,60.15669,-1.7794602e-06,1.5546084927080498e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_253.npy,test3
20240925203112,2024-09-25 20:31:12.530314,254,,0.403782,Empty,45.35337,60.15669,-2.121636e-06,4.29508835764763e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_254.npy,test3
20240925203116,2024-09-25 20:31:16.363207,255,,0.403771,Empty,35.37002,60.15669,-2.192848e-06,1.532676091025086e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_255.npy,test3
20240925203130,2024-09-25 20:31:30.979112,256,13.657495,14.060867,Empty,86.19712,60.15669,-4.25851080882353e-06,5.017069719569701e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_256.npy,True
20240925203144,2024-09-25 20:31:44.834592,257,,0.403763,Empty,79.72496,89.9894,-1.0519874e-05,4.912914988313961e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_257.npy,test3
20240925203148,2024-09-25 20:31:48.667896,258,,0.4037389999999999,Empty,69.76472,89.9894,-2.612476e-06,1.8751529288034082e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_258.npy,test3
20240925203152,2024-09-25 20:31:52.500732,259,,0.403783,Empty,62.66176,89.9894,-9.140128e-06,1.9358218920138305e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_259.npy,test3
20240925203156,2024-09-25 20:31:56.335454,260,,0.4037349999999999,Empty,52.43452,89.9894,-1.0602331999999998e-05,1.0235764307563947e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_260.npy,test3
20240925203200,2024-09-25 20:32:00.169453,261,,0.403798,Empty,42.25479,89.9894,-5.38476e-06,2.0942111058821166e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_261.npy,test3
20240925203204,2024-09-25 20:32:04.003109,262,,0.403769,Empty,32.14908,89.9894,-2.462772e-06,8.144758805514261e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_262.npy,test3
20240925203219,2024-09-25 20:32:19.307233,263,14.46273,14.74788,Empty,85.37672,89.9894,-7.637015208333333e-06,4.6986150168776045e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_263.npy,True
20240925203233,2024-09-25 20:32:33.161008,264,,0.403759,Empty,81.7883,120.01956,-1.2785858e-05,5.439668680131169e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_264.npy,test3
20240925203237,2024-09-25 20:32:37.163059,265,,0.403775,Empty,71.74152,120.01956,-1.4784824e-06,5.694893959188354e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_265.npy,test3
20240925203240,2024-09-25 20:32:40.997053,266,,0.403741,Empty,62.07899,120.01956,-7.903825999999998e-06,2.611557088481891e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_266.npy,test3
20240925203244,2024-09-25 20:32:44.822715,267,,0.403715,Empty,52.14779,120.01956,-1.2572602e-05,2.9119457687258043e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_267.npy,test3
20240925203248,2024-09-25 20:32:48.653713,268,,0.403782,Empty,42.25502,120.01956,-9.480683999999998e-06,2.073641589667799e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_268.npy,test3
20240925203252,2024-09-25 20:32:52.477393,269,,0.4037079999999999,Empty,35.22403,120.01956,-3.813566e-06,1.569597101934123e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_269.npy,test3
20240925203306,2024-09-25 20:33:06.993069,270,13.6939925,13.963079,Empty,84.71664,120.01956,-8.412430272058824e-06,4.526410853456804e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_270.npy,True
20240925203320,2024-09-25 20:33:20.848185,271,,0.403752,Empty,78.79805,150.08388,-1.1295512e-05,5.784146988588727e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_271.npy,test3
20240925203324,2024-09-25 20:33:24.853033,272,,0.403779,Empty,68.7711,150.08388,-5.69758e-07,4.163607906611742e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_272.npy,test3
20240925203328,2024-09-25 20:33:28.871280,273,,0.4048739999999999,Empty,59.00122,150.08388,-1.7988886000000002e-06,9.009460806640985e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_273.npy,test3
20240925203332,2024-09-25 20:33:32.711356,274,,0.40378,Empty,49.60613,150.08388,-5.391922e-06,1.2240970866724578e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_274.npy,test3
20240925203336,2024-09-25 20:33:36.545415,275,,0.403729,Empty,42.74333,150.08388,-7.258859999999999e-06,1.0717787085028374e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_275.npy,test3
20240925203340,2024-09-25 20:33:40.377017,276,,0.403759,Empty,32.75884,150.08388,-4.821918e-06,1.2743937561052313e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_276.npy,test3
20240925203355,2024-09-25 20:33:55.690724,277,14.31029,14.749404,Empty,84.37448,150.08388,-5.516361307692308e-06,4.383126061083733e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_277.npy,True
20240925203409,2024-09-25 20:34:09.546258,278,,0.403732,Empty,78.86651,179.84927,-1.0567424e-05,6.039237460010993e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_278.npy,test3
20240925203413,2024-09-25 20:34:13.547466,279,,0.403776,Empty,68.57608,179.84927,-5.939999999999999e+37,4.8499896907106925e+37,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_279.npy,test3
20240925203417,2024-09-25 20:34:17.387222,280,,0.403761,Empty,58.78569,179.84927,-5.34498e-06,8.336394088573298e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_280.npy,test3
20240925203421,2024-09-25 20:34:21.209019,281,,0.403768,Empty,48.52552,179.84927,-5.494486e-06,8.903029115980717e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_281.npy,test3
20240925203425,2024-09-25 20:34:25.037926,282,,0.40378,Empty,38.39137,179.84927,-1.925934e-06,8.964636893929395e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_282.npy,test3
20240925203429,2024-09-25 20:34:29.038488,283,,0.403773,Empty,28.28239,179.84927,-5.737198e-07,7.425389508975282e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_283.npy,test3
20240925203445,2024-09-25 20:34:45.375997,284,15.4294025,15.784605,Empty,85.61351,179.84927,-6.710144662337661e-06,7.34922934552044e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_284.npy,True
20240925205058,2024-09-25 20:50:58.018087,285,,0.930005,Empty,69.66912,0.0,-5.16101e-06,5.047195328893067e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_285.npy,test4
20240925205102,2024-09-25 20:51:02.341309,286,,0.929465,Empty,60.47065,0.0,-2.41044e-06,4.0985098999514506e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_286.npy,test4
20240925205106,2024-09-25 20:51:06.649488,287,,0.929644,Empty,51.50754,0.0,-2.6449819999999996e-06,9.197098238031337e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_287.npy,test4
20240925205110,2024-09-25 20:51:10.957058,288,,0.9291699999999999,Empty,40.43306,0.0,-2.2803790000000003e-06,2.5814814525771843e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_288.npy,test4
20240925205115,2024-09-25 20:51:15.410128,289,,0.929737,Empty,31.17978,0.0,-2.0832586999999997e-06,2.830094134476757e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_289.npy,test4
20240925205119,2024-09-25 20:51:19.861739,290,,0.92961,Empty,20.58446,0.0,-1.9921725e-06,2.6028201724283633e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_290.npy,test4
20240925205138,2024-09-25 20:51:38.273535,291,17.353885,17.849184,Empty,87.06411,0.0,-5.927980387283238e-06,6.340918628097645e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_291.npy,True
20240925205152,2024-09-25 20:51:52.603195,292,,0.9293530000000001,Empty,82.33615,29.79779,-1.5589042e-05,5.350491743905412e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_292.npy,test4
20240925205156,2024-09-25 20:51:56.907254,293,,0.929768,Empty,71.16942,29.79786,-4.209487e-06,5.515229194158662e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_293.npy,test4
20240925205201,2024-09-25 20:52:01.353683,294,,0.929697,Empty,61.88549,29.79786,-4.95e+37,4.95e+37,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_294.npy,test4
20240925205205,2024-09-25 20:52:05.663038,295,,0.9301999999999999,Empty,52.87206,29.79786,-2.6115379999999997e-06,9.711749378973888e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_295.npy,test4
20240925205209,2024-09-25 20:52:09.967178,296,,0.929214,Empty,41.76206,29.79786,-2.4491810000000003e-06,1.7584019705403036e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_296.npy,test4
20240925205214,2024-09-25 20:52:14.269243,297,,0.929308,Empty,32.60209,29.79786,-2.177014e-06,1.3442051331549076e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_297.npy,test4
20240925205229,2024-09-25 20:52:29.475805,298,14.3494775,14.648248,Empty,84.14546,29.79786,-5.079592839160839e-06,5.233539370525741e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_298.npy,True
20240925205243,2024-09-25 20:52:43.811749,299,,0.929256,Empty,78.56628,59.6231,-1.0852109e-05,6.979075498294883e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_299.npy,test4
20240925205248,2024-09-25 20:52:48.257075,300,,0.9294049999999999,Empty,69.15428,59.6231,-9.041768999999999e-07,5.7119369542126436e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_300.npy,test4
20240925205252,2024-09-25 20:52:52.710349,301,,0.929217,Empty,60.49947,59.6231,-1.3548265e-06,2.794644788609102e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_301.npy,test4
20240925205257,2024-09-25 20:52:57.162939,302,,0.929867,Empty,49.39694,59.6231,-1.8694252e-06,1.69793580255556e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_302.npy,test4
20240925205301,2024-09-25 20:53:01.618458,303,,0.9295490000000001,Empty,40.52927,59.6231,-2.0384229000000003e-06,2.1217089079324757e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_303.npy,test4
20240925205306,2024-09-25 20:53:06.071843,304,,0.9292530000000001,Empty,29.81647,59.6231,-2.0614684e-06,1.4976759462579955e-09,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_304.npy,test4
20240925205322,2024-09-25 20:53:22.008694,305,15.045882500000001,15.378451,Empty,89.18257,59.6231,-4.72017192e-06,5.675745339516902e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_305.npy,True
20240925205336,2024-09-25 20:53:36.350032,306,,0.929483,Empty,82.27181,89.65989,-1.3969954999999999e-05,7.385406549303835e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_306.npy,test4
20240925205340,2024-09-25 20:53:40.657688,307,,0.929878,Empty,73.29924,89.65989,-2.31949e-06,2.5361643688846356e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_307.npy,test4
20240925205344,2024-09-25 20:53:44.963632,308,,0.929979,Empty,62.24565,89.65989,-6.882713999999999e-06,3.192226338529272e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_308.npy,test4
20240925205349,2024-09-25 20:53:49.276300,309,,0.9299890000000001,Empty,53.01226,89.65989,-9.349571000000002e-06,7.206475774607164e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_309.npy,test4
20240925205353,2024-09-25 20:53:53.583142,310,,0.929849,Empty,44.01858,89.65989,-5.145085e-06,3.1530945032618365e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_310.npy,test4
20240925205357,2024-09-25 20:53:57.905357,311,,0.9452959999999999,Empty,32.72911,89.65989,-2.2932180000000004e-06,1.686038421863508e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_311.npy,test4
20240925205413,2024-09-25 20:54:13.119570,312,14.3177225,14.650313,Empty,88.17667,89.65989,-7.388796293706293e-06,5.0355540710379035e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_312.npy,True
20240925205427,2024-09-25 20:54:27.444725,313,,0.929172,Empty,82.31892,119.69105,-1.422273e-05,8.518536970982752e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_313.npy,test4
20240925205431,2024-09-25 20:54:31.785397,314,,0.9295129999999999,Empty,71.37336,119.69105,-1.7098630000000002e-06,1.8305118377382872e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_314.npy,test4
20240925205436,2024-09-25 20:54:36.089276,315,,0.929149,Empty,62.16819,119.69105,-7.932999999999998e-06,4.533350861118075e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_315.npy,test4
20240925205440,2024-09-25 20:54:40.394103,316,,0.9300849999999999,Empty,53.30144,119.69105,-1.3831118000000003e-05,1.024292123175807e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_316.npy,test4
20240925205444,2024-09-25 20:54:44.707288,317,,0.9295869999999999,Empty,44.66631,119.69105,-1.1436737999999999e-05,3.304809708833478e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_317.npy,test4
20240925205449,2024-09-25 20:54:49.015635,318,,0.929336,Empty,33.81109,119.69105,-4.899982e-06,3.349445041137411e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_318.npy,test4
20240925205504,2024-09-25 20:55:04.019069,319,14.0472275,14.445604000000001,Empty,88.31359,119.69105,-9.995332042857141e-06,5.370196433579703e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_319.npy,True
20240925205518,2024-09-25 20:55:18.348967,320,,0.9296719999999999,Empty,81.57559,149.08934,-1.5641157000000004e-05,9.358334435042376e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_320.npy,test4
20240925205522,2024-09-25 20:55:22.654720,321,,0.930112,Empty,72.56963,149.08934,-1.4021e-06,4.419376356455739e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_321.npy,test4
20240925205527,2024-09-25 20:55:27.100755,322,,0.929354,Empty,61.31202,149.08934,-8.616653999999999e-07,9.654703563258687e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_322.npy,test4
20240925205531,2024-09-25 20:55:31.413315,323,,0.929536,Empty,52.74535,149.08934,-3.963355e-06,1.934924674632065e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_323.npy,test4
20240925205535,2024-09-25 20:55:35.720752,324,,0.929744,Empty,43.86137,149.08934,-6.421059e-06,3.353981826128473e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_324.npy,test4
20240925205540,2024-09-25 20:55:40.037578,325,,0.941327,Empty,32.19848,149.08934,-4.833165e-06,1.7620526202415185e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_325.npy,test4
20240925205555,2024-09-25 20:55:55.449643,326,14.45038,14.851762,Empty,87.35695,149.08934,-6.846421194444445e-06,6.783807062327647e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_326.npy,True
20240925205609,2024-09-25 20:56:09.649276,327,,0.922944,Empty,83.22708,178.62762,-1.991918e-05,1.1601697779204562e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_327.npy,test4
20240925205613,2024-09-25 20:56:13.965459,328,,0.9295779999999999,Empty,71.9649,178.62762,-3.556621e-06,6.688078306427041e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_328.npy,test4
20240925205618,2024-09-25 20:56:18.273693,329,,0.9295760000000001,Empty,63.06651,178.62762,-2.6764040000000004e-06,1.4833782647726772e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_329.npy,test4
20240925205622,2024-09-25 20:56:22.580320,330,,0.929976,Empty,53.94124,178.62762,-4.8314399999999994e-06,5.969573435346949e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_330.npy,test4
20240925205626,2024-09-25 20:56:26.898079,331,,0.939323,Empty,43.41294,178.62762,-3.893009000000001e-06,1.3038500975572308e-07,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_331.npy,test4
20240925205631,2024-09-25 20:56:31.204084,332,,0.9297669999999999,Empty,34.42878,178.62762,-2.267119e-06,9.413679901611265e-08,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_332.npy,test4
20240925205646,2024-09-25 20:56:46.006353,333,13.892805,14.245225,Empty,87.87248,178.62762,-7.168909637681159e-06,7.4954720478855285e-06,,,/home/estevesjh/Documents/twilightMonitor/DATA/keysighB2987A/202409/20240925_333.npy,True
